Status,Address,StreetNumber,StreetName,City,PostalCode,Lat,Long,ListPrice,ClosePrice,ListDate,CloseDate,SqFtTotal,PriceSqFtList,PriceSqFtSold,LotSize,YearBuilt,BedsTotal,BathsTotal,Stories,NewConstruction,Style,DOM,CDOM,SoldTerms,HOAMandatory,TaxAmount
Sold,1108 Studer,1108,Studer,Houston,77007,29.7714295,-95.4152685,425000,400000,2007-07-22,2007-12-31,2520,168.65,158.73,2500,2007,3,3.1,3,TRUE,Contemporary/Modern,105,105,Conventional,FALSE,0
Sold,5327 Nolda Street,5327,Nolda,Houston,77007,29.775886,-95.417103,400000,400000,2003-11-12,2003-12-03,2256,177.3,177.3,0,0,3,3.1,3,FALSE,Contemporary/Modern,21,21,Arm,UNKNOWN,0
Sold,709 Detering Street,709,Detering,Houston,77007,29.7686034,-95.4165574,404900,400000,2015-04-21,2015-07-09,1880,215.37,212.77,1824,2004,3,3.1,3,FALSE,Traditional,36,36,Conventional,FALSE,8622
Sold,6101 Hamman,6101,Hamman,Houston,77007,29.77594,-95.4235137,425000,400000,2015-07-02,2016-05-16,968,85,413.22,5000,1936,2,1.1,1,FALSE,Traditional,253,253,Cash Sale,FALSE,4214
Sold,513 Birdsall,513,Birdsall,Houston,77007,29.7668795,-95.4203935,419900,400050,2007-04-02,2007-12-21,2340,179.44,170.96,2500,2007,3,3.1,3,FALSE,Contemporary/Modern,219,219,Conventional,FALSE,0
Sold,4225 Feagan Street,4225,Feagan,Houston,77007,29.7660545,-95.4029336,433000,400500,2015-11-28,2016-03-09,2212,195.75,181.06,1453,2012,3,3.1,3,FALSE,Mediterranean,68,68,unknown,TRUE,9690
Sold,4301 A Dickson,4301 A,Dickson,Houston,77007,29.7652193,-95.4033427,409000,400500,2012-02-02,2012-05-21,2074,197.2,193.11,1730,2012,3,3.1,3,TRUE,"Contemporary/Modern, Mediterranean",93,93,Other,FALSE,0
Sold,825 Lester,825,Lester,Houston,77007,29.7696991,-95.4151253,429000,400750,2007-10-03,2008-06-06,0,0,0,0,2007,3,3.1,3,TRUE,French,27,27,Conventional,FALSE,0
Sold,4004B Feagan,4004B,Feagan,Houston,77007,29.7664836,-95.4010928,399900,401239,2007-12-07,2008-11-24,2218,180.3,180.9,1890,2007,3,3.1,3,TRUE,Traditional,340,340,Conventional,FALSE,0
Sold,4310 Koehler Street Unit#A,4310,Koehler,Houston,77007,29.774404,-95.4048154,420000,402000,2018-12-06,2019-01-31,2215,189.62,181.49,2104,2018,3,3.1,3,TRUE,Contemporary/Modern,17,17,Conventional,FALSE,0
Sold,4406B Feagan Street,4406B,Feagan,Houston,77007,29.7662425,-95.4050711,407000,402000,2014-02-03,2014-04-08,2172,187.38,185.08,1771,2000,3,3.1,3,FALSE,Traditional,5,5,Conventional,FALSE,8489
Sold,1610 A Bonner Street,1610 A,Bonner,Houston,77007,29.7759354,-95.4015428,419900,402000,2015-03-20,2015-08-28,2394,175.4,167.92,2500,2015,3,3.1,3,TRUE,Traditional,114,671,Conventional,FALSE,0
Sold,5415 Blossom Street,5415,Blossom,Houston,77007,29.7671765,-95.4170416,399900,402000,2015-01-14,2015-06-30,2344,170.61,171.5,1846,2001,3,3.1,3,FALSE,"Split Level, Traditional",119,119,Conventional,FALSE,8188
Sold,5211 Gibson Street,5211,Gibson,Houston,77007,29.7666352,-95.4143647,421149,402085,2011-07-14,2012-04-11,2269,185.61,177.21,1689,2011,3,3.1,3.5,TRUE,Other Style,150,150,Conventional,TRUE,0
Sold,1107 Studer Street,1107,Studer,Houston,77007,29.7713802,-95.415647,409000,402250,2016-05-11,2016-08-15,2288,178.76,175.81,1568,2007,3,3.1,3,FALSE,Traditional,53,197,Conventional,FALSE,9755
Sold,1215 Bonner,1215,Bonner,Houston,77007,29.7722578,-95.4033366,404990,402270,2014-05-15,2014-11-03,2224,182.1,180.88,0,2013,3,3.1,3,TRUE,Mediterranean,8,8,Conventional,TRUE,0
Sold,6128 Maxie Street,6128,Maxie,Houston,77007,29.7740927,-95.4245777,420000,402300,2018-03-23,2018-05-16,2417,173.77,166.45,2209,2000,3,3.1,3,FALSE,Traditional,10,10,unknown,FALSE,10494
Sold,5602 Schuler,5602,Schuler,Houston,77007,29.7726201,-95.4186851,402000,402400,2009-06-02,2009-06-30,2502,160.67,160.83,0,2009,3,3,3,TRUE,Mediterranean,0,0,Conventional,FALSE,0
Sold,4113 Eigel Street,4113,Eigel,Houston,77007,29.7748559,-95.4027229,405000,402500,2017-08-25,2018-01-04,2230,181.61,180.49,1825,2014,3,3.1,3,FALSE,Traditional,77,195,unknown,FALSE,9530
Sold,1211 Bonner Street,1211,Bonner,Houston,77007,29.7722777,-95.4035249,414990,402540,2014-07-02,2014-12-19,2224,186.6,181,0,2013,3,3.1,3,TRUE,Mediterranean,0,0,Conventional,TRUE,0
Sold,1217 Bonner,1217,Bonner,Houston,77007,29.7722614,-95.4032284,404990,402540,2014-05-15,2014-10-24,2224,182.1,181,0,2013,3,3.1,3,TRUE,Mediterranean,6,6,Conventional,TRUE,0
Sold,4119 Eigel,4119,Eigel,Houston,77007,29.7747405,-95.4029234,402900,402900,2013-07-31,2013-11-26,2154,187.05,187.05,0,2013,3,3.1,2,TRUE,Contemporary/Modern,27,27,Conventional,FALSE,0
Sold,3941 Gibson Street,3941,Gibson,Houston,77007,29.7668226,-95.4005201,410000,403000,2017-11-10,2018-01-19,2274,180.3,177.22,1978,2006,3,3.1,3,FALSE,"Contemporary/Modern, Mediterranean",42,172,Conventional,TRUE,10961
Sold,1322 Cohn,1322,Cohn,Houston,77007,29.7732195,-95.4216722,399000,403000,2013-10-28,2013-12-10,2634,151.48,153,2368,2003,3,3.1,3,FALSE,Traditional,7,7,Conventional,FALSE,8280
Sold,6023 Maxie,6023,Maxie,Houston,77007,29.7737521,-95.4229817,412500,403500,2011-10-19,2012-05-30,2513,164.15,160.57,2813,2004,3,3.1,3,FALSE,Traditional,202,202,Conventional,FALSE,8865
Sold,611 Lester Street,611,Lester,Houston,77007,29.7678467,-95.4154333,399000,403600,2018-11-27,2019-04-18,2266,176.08,178.11,2025,1996,3,2.1,2,FALSE,Traditional,87,87,Conventional,FALSE,8640
Sold,318 Patterson,318,Patterson,Houston,77007,29.7656554,-95.4059199,399900,403900,2012-11-27,2013-01-07,2070,193.19,195.12,1600,2008,3,3.1,3,FALSE,Contemporary/Modern,10,10,Conventional,FALSE,8431
Sold,1205 Bonner,1205,Bonner,Houston,77007,29.7723263,-95.4037927,414990,403990,2014-07-03,2015-01-23,2224,186.6,181.65,0,2014,3,3.1,3,TRUE,Mediterranean,28,28,Conventional,TRUE,0
Sold,219 Knox,219,Knox,Houston,77007,29.7636358,-95.4211403,429900,404000,2009-10-30,2010-01-22,2150,199.95,187.91,1800,0,3,3.1,3,TRUE,Mediterranean,60,60,Conventional,FALSE,0
Sold,4204 Eli Street Unit#A,4204,Eli,Houston,77007,29.7737141,-95.4029336,418000,404000,2015-03-30,2015-07-09,2225,187.87,181.57,2563,2011,3,2.1,2,FALSE,Traditional,57,74,Cash Sale,FALSE,7983
Sold,916 Detering,916,Detering,Houston,77007,29.7700517,-95.4162307,439000,404500,2015-04-15,2015-06-01,2669,164.48,151.55,1455,2004,3,3.1,3,FALSE,Contemporary/Modern,37,249,Private,FALSE,12047
Sold,6127 C Clyde,6127 C,Clyde,Houston,77007,29.7752282,-95.4244194,414000,404821,2013-03-28,2013-11-06,2282,181.42,177.4,0,2013,3,3.1,4,TRUE,Contemporary/Modern,1,1,Conventional,FALSE,0
Sold,4418 Eli Street,4418,Eli,Houston,77007,29.7736224,-95.4051836,404900,404900,2013-05-01,2014-02-04,2353,172.08,172.08,0,2013,3,3.1,4,TRUE,Contemporary/Modern,42,42,Cash Sale,TRUE,0
Sold,1227 Bonner,1227,Bonner,Houston,77007,29.772231,-95.4028109,404990,404990,2014-03-03,2014-07-31,2224,182.1,182.1,0,2013,3,3.1,3,TRUE,Mediterranean,93,93,Conventional,TRUE,0
Sold,1229 Bonner,1229,Bonner,Houston,77007,29.7721882,-95.4026778,404990,404990,2014-01-24,2014-07-31,2224,182.1,182.1,0,2013,3,3.1,3,TRUE,Mediterranean,159,159,VA,TRUE,0
Sold,4310 Koehler Street Unit#C,4310,Koehler,Houston,77007,29.774404,-95.4048154,410000,405000,2018-12-07,2018-12-31,2271,180.54,178.34,1481,2018,3,3.1,3,TRUE,Contemporary/Modern,9,9,Conventional,FALSE,0
Sold,4213 Koehler Street,4213,Koehler,Houston,77007,29.774059,-95.4033959,429999,405000,2018-05-07,2018-06-29,2015,213.4,200.99,0,2018,3,3.1,3,TRUE,Contemporary/Modern,0,0,Conventional,FALSE,0
Sold,5341 W Nolda Street Unit#E,5341,Nolda,Houston,77007,29.7755914,-95.4177031,429900,405000,2017-07-07,2017-12-15,2471,173.98,163.9,2558,2008,3,3,3,FALSE,Traditional,129,199,Conventional,TRUE,11379
Sold,4006D Feagan Street,4006D,Feagan,Houston,77007,29.7665637,-95.4013383,429000,405000,2017-04-13,2018-01-26,2273,188.74,178.18,1892,2007,3,3.1,3,FALSE,Contemporary/Modern,235,235,Conventional,FALSE,10539
Sold,6119 Stillman Street,6119,Stillman,Houston,77007,29.7766296,-95.4242912,405000,405000,2017-03-30,2017-06-29,2144,188.9,188.9,0,2014,3,3.1,3,FALSE,Mediterranean,64,64,Conventional,TRUE,0
Sold,5312 Eigel Street,5312,Eigel,Houston,77007,29.7749952,-95.416146,409000,405000,2017-02-01,2017-03-31,2094,195.32,193.41,1638,2017,3,3.1,4,TRUE,Contemporary/Modern,24,24,unknown,FALSE,2940
Sold,5311 Inker Street,5311,Inker,Houston,77007,29.7750799,-95.4163344,409000,405000,2017-01-26,2017-07-07,2201,185.82,184.01,2248,2017,3,3.1,4,TRUE,Contemporary/Modern,127,127,Conventional,FALSE,3231
Sold,4700 Maxie,4700,Maxie,Houston,77007,29.774321,-95.408663,419000,405000,2016-10-25,2017-01-18,2286,183.29,177.17,2058,2016,3,3.1,3,TRUE,Traditional,49,412,Conventional,FALSE,0
Sold,517 Fowler,517,Fowler,Houston,77007,29.7672656,-95.4073518,440000,405000,2016-10-02,2016-12-22,2273,193.58,178.18,1600,2007,3,3.1,4,FALSE,Contemporary/Modern,59,59,Conventional,FALSE,0
Sold,4521 Nett,4521,Nett,Houston,77007,29.7717836,-95.4071472,429900,405000,2016-05-21,2016-08-01,2227,193.04,181.86,0,2016,3,3.1,3,TRUE,Contemporary/Modern,25,117,Conventional,TRUE,0
Sold,1617 Bonner Street,1617,Bonner,Houston,77007,29.775624,-95.402739,415000,405000,2016-04-01,2016-07-15,2500,166,162,1773,2014,3,3.1,4,FALSE,Contemporary/Modern,34,203,Conventional,FALSE,12239
Sold,817 Leverkuhn,817,Leverkuhn,Houston,77007,29.769172,-95.4011079,419000,405000,2016-01-18,2016-08-31,2061,203.3,196.51,0,2015,3,3.1,3,TRUE,"French, Mediterranean",185,185,unknown,FALSE,0
Sold,1802 Utah,1802,Utah,Houston,77007,29.7764,-95.4231577,429900,405000,2015-10-23,2015-12-28,2210,194.52,183.26,0,2015,3,3.1,4,TRUE,Contemporary/Modern,15,257,unknown,FALSE,0
Sold,913 Birdsall Street,913,Birdsall,Houston,77007,29.770068,-95.4204446,414900,405000,2015-10-29,2015-11-18,2072,200.24,195.46,2500,1997,3,3.3,3,FALSE,Traditional,10,10,Cash Sale,FALSE,8625
Sold,4408 C Feagan,4408 C,Feagan,Houston,77007,29.766235,-95.4052552,412500,405000,2014-08-11,2015-01-27,2091,197.27,193.69,1554,2000,3,3.1,3,FALSE,Traditional,128,128,Conventional,FALSE,0
Sold,5823 Birdsall Market Place,5823,Birdsall Market,Houston,77007,29.7640534,-95.4208538,399000,405000,2013-10-25,2013-11-26,2206,180.87,183.59,1591,2002,3,3.1,3,FALSE,Traditional,4,4,Conventional,FALSE,7977
Sold,5238 Nett Street,5238,Nett,Houston,77007,29.7720874,-95.4151662,417500,405000,2013-03-05,2013-04-26,2320,179.96,174.57,2500,2005,3,2.1,2,FALSE,Mediterranean,27,27,Conventional,FALSE,7188
Sold,216 Detering F,216,Detering F,Houston,77007,29.7648562,-95.4158311,405000,405000,2013-01-08,2013-03-13,2161,187.41,187.41,2390,2006,3,3.1,3,FALSE,Contemporary/Modern,19,19,Conventional,TRUE,8384
Sold,303 Asbury Street,303,Asbury,Houston,77007,29.7652369,-95.4186544,419000,405000,2011-07-26,2011-10-27,2212,189.42,183.09,2500,2001,3,3.1,3,FALSE,Traditional,31,44,Conventional,FALSE,8380
Sold,705 Knox,705,Knox,Houston,77007,29.7684545,-95.421304,450000,405000,2010-12-17,2011-05-18,3036,148.22,133.4,2500,2000,3,3.1,3,FALSE,Traditional,111,120,Conventional,FALSE,9447
Sold,4002 B Barnes,4002 B,Barnes,Houston,77007,29.7688874,-95.4011163,409000,405000,2010-10-21,2010-11-18,2803,145.92,144.49,0,2009,3,3.1,3,TRUE,Mediterranean,11,196,Conventional,FALSE,0
Sold,4507 Gibson Street,4507,Gibson,Houston,77007,29.766666,-95.4065745,429000,405000,2009-11-10,2010-05-21,2437,176.04,166.19,2500,2009,3,3.1,3,TRUE,Contemporary/Modern,167,223,Conventional,FALSE,2617
Sold,609 Knox,609,Knox,Houston,77007,29.7677697,-95.4212324,434900,405000,2008-08-22,2009-01-23,3032,143.44,133.58,2500,2001,3,3.1,3,FALSE,Traditional,123,123,Conventional,FALSE,7983
Sold,6007 C Tyne Street,6007 C,Tyne,Houston,77007,29.7745873,-95.4224088,409000,405000,2008-06-17,2008-08-28,2473,165.39,163.77,2350,2008,3,3.1,4,TRUE,Contemporary/Modern,63,63,Conventional,FALSE,0
Sold,4305 Gibson,4305,Gibson,Houston,77007,29.7666925,-95.4037109,409900,405000,2006-06-29,2006-12-12,2315,177.06,174.95,2500,2006,3,3.1,3,TRUE,Mediterranean,18,18,Conventional,UNKNOWN,0
Sold,5219 Lillian Street,5219,Lillian,Houston,77007,29.7696315,-95.4142968,437500,405000,2015-02-27,2015-06-29,2288,191.22,177.01,1596,2005,3,3.1,3,FALSE,Contemporary/Modern,75,75,Conventional,FALSE,8948
Sold,5527 Venice,5527,Venice,Houston,77007,29.7624534,-95.4180713,422755,405225,2012-02-03,2012-04-12,2278,185.58,177.89,1783,2012,3,3.1,3,TRUE,Contemporary/Modern,35,234,Cash Sale,TRUE,0
Sold,5313 Gibson Street,5313,Gibson,Houston,77007,29.7664864,-95.4156675,404900,405400,2012-01-19,2012-07-13,2502,161.83,162.03,0,2012,3,2.1,2,TRUE,Traditional,127,127,Conventional,FALSE,0
Sold,4416 Eli Street,4416,Eli,Houston,77007,29.7736132,-95.4051324,399900,405448,2013-05-17,2013-12-31,2353,169.95,172.31,0,2013,3,3.1,4,TRUE,Contemporary/Modern,14,14,Conventional,TRUE,0
Sold,225 Knox,225,Knox,Houston,77007,29.763786,-95.421364,419900,406000,2009-10-30,2010-01-28,2150,195.3,188.84,2806,0,3,3.1,3,TRUE,Mediterranean,50,50,Conventional,FALSE,0
Sold,4311 Schuler,4311,Schuler,Houston,77007,29.772769,-95.404667,430745,406102,2014-05-15,2014-09-25,1972,218.43,205.93,2177,2014,3,3.1,3,TRUE,Traditional,86,86,VA,TRUE,0
Sold,6118 Clyde,6118,Clyde,Houston,77007,29.7755679,-95.4241082,399900,406194,2008-07-11,2008-11-07,2604,153.57,155.99,0,2008,4,3.1,3,TRUE,Mediterranean,41,41,Conventional,FALSE,0
Sold,507 Birdsall,507,Birdsall,Houston,77007,29.7666766,-95.4203935,419900,406287,2007-04-02,2007-08-31,2340,179.44,173.63,2500,2007,3,3.1,3,FALSE,Contemporary/Modern,94,94,Cash Sale,UNKNOWN,0
Sold,1235 Bonner,1235,Bonner,Houston,77007,29.7721619,-95.402424,409990,406490,2013-09-13,2014-05-01,2224,184.35,182.77,0,2013,3,3.1,3,TRUE,Mediterranean,29,29,Conventional,TRUE,0
Sold,5602 Schuler Street,5602,Schuler,Houston,77007,29.7726201,-95.4186851,415000,406500,2012-04-10,2012-05-21,2677,155.02,151.85,1888,2008,3,3.1,4,FALSE,Contemporary/Modern,16,16,Conventional,FALSE,9392
Sold,604 Reinicke Street,604,Reinicke,Houston,77007,29.767663,-95.4174985,418000,406850,2012-02-13,2012-05-23,2842,147.08,143.16,1783,2005,3,3.1,3,FALSE,Mediterranean,58,58,Cash Sale,FALSE,8774
Sold,5235 Inker Street,5235,Inker,Houston,77007,29.7752968,-95.4152583,409950,406950,2014-04-09,2014-05-23,2732,150.05,148.96,2688,2003,3,2.1,2,FALSE,Traditional,16,16,Conventional,FALSE,7428
Sold,1205 Birdsall Street,1205,Birdsall,Houston,77007,29.7718283,-95.4204037,425000,407000,2017-07-26,2017-12-22,2560,166.02,158.98,1508,2004,3,3.1,3,FALSE,Contemporary/Modern,131,131,unknown,FALSE,9446
Sold,4523 Nett,4523,Nett,Houston,77007,29.7718257,-95.4071509,409900,407000,2016-11-09,2017-01-19,2227,184.06,182.76,1810,2016,3,3.1,3,TRUE,Contemporary/Modern,40,305,unknown,TRUE,0
Sold,301 S Parker Street,301,Parker,Houston,77007,29.7655085,-95.4084155,419900,407000,2004-08-27,2004-12-21,2451,171.32,166.05,1980,2000,3,3.1,3,FALSE,Contemporary/Modern,96,96,Conventional,UNKNOWN,8096
Sold,509 Birdsall,509,Birdsall,Houston,77007,29.7667442,-95.4203935,419900,407213,2007-04-02,2007-10-30,2340,179.44,174.02,2500,2007,3,3.1,3,FALSE,Contemporary/Modern,199,199,Conventional,FALSE,0
Sold,5014 Blossom Street,5014,Blossom,Houston,77007,29.7677033,-95.4120976,429900,407500,2018-06-14,2019-02-22,2264,189.89,179.99,2500,2004,3,2.1,2,FALSE,"Contemporary/Modern, Traditional",238,238,unknown,FALSE,11217
Sold,1505 Asbury Street,1505,Asbury,Houston,77007,29.774237,-95.418768,424000,407500,2014-12-11,2015-03-20,1992,212.85,204.57,2500,2005,3,2,2,FALSE,Contemporary/Modern,63,63,Conventional,FALSE,9627
Sold,1308 Asbury Street,1308,Asbury,Houston,77007,29.772771,-95.4181289,429000,407500,2012-07-26,2012-10-25,2799,153.27,145.59,4647,2005,3,3.1,3,FALSE,Contemporary/Modern,52,113,Conventional,FALSE,8346
Sold,503 Malone,503,Malone,Houston,77007,29.7666741,-95.4196263,399900,407501,2012-06-09,2012-12-11,2463,162.36,165.45,0,0,3,2.1,2,TRUE,Traditional,6,265,Conventional,FALSE,0
Sold,5311 Lillian Street,5311,Lillian,Houston,77007,29.7696123,-95.4155958,414900,407900,2016-03-14,2016-05-20,2355,176.18,173.21,1771,2005,3,3.1,3,FALSE,Contemporary/Modern,35,35,Conventional,FALSE,9954
Sold,1614 Utah Street,1614,Utah,Houston,77007,29.7748603,-95.4231761,414900,408000,2017-03-09,2017-04-20,2175,190.76,187.59,2000,2005,3,3.1,3,FALSE,Mediterranean,11,11,unknown,FALSE,9135
Sold,1509 Malone,1509,Malone,Houston,77007,29.7742952,-95.4196263,425000,408000,2013-07-09,2013-07-12,2500,170,163.2,0,2012,3,2.5,2,FALSE,Traditional,0,0,Conventional,FALSE,0
Sold,511 Birdsall,511,Birdsall,Houston,77007,29.7668119,-95.4203935,419900,408163,2007-04-02,2007-12-13,2340,179.44,174.43,2500,2007,3,3.1,3,FALSE,Contemporary/Modern,216,216,Conventional,FALSE,0
Sold,4207 B Koehler,4207 B,Koehler,Houston,77007,29.7740699,-95.4030563,409900,408399,2013-12-05,2013-12-20,2233,183.56,182.89,0,2013,3,2.1,2,TRUE,Traditional,10,76,Conventional,FALSE,0
Sold,620 Birdsall Street,620,Birdsall,Houston,77007,29.7681506,-95.4199127,438500,408500,2018-05-05,2018-05-31,2250,194.89,181.56,2100,2006,3,3.1,3,FALSE,Traditional,15,205,unknown,FALSE,10268
Sold,5615 Blossom Street,5615,Blossom,Houston,77007,29.7672454,-95.4188897,419000,408500,2010-10-13,2011-03-18,2284,183.45,178.85,2629,2006,3,3.1,3,FALSE,Traditional,124,124,Conventional,FALSE,0
Sold,1519 Ashbury Park,1519,Ashbury,Houston,77077,29.7555064,-95.6349926,396000,408566,2002-01-24,2002-07-09,3238,122.3,126.18,0,2002,4,3.1,2,TRUE,Traditional,80,80,Conventional,UNKNOWN,0
Sold,4205 A Koehler,4205 A,Koehler,Houston,77007,29.7740331,-95.4028518,414900,408839,2013-04-04,2013-12-20,2233,185.8,183.09,0,2013,3,2.1,2,TRUE,Traditional,126,126,Conventional,FALSE,0
Sold,5201 Floyd,5201,Floyd,Houston,77007,29.7678218,-95.4136114,399000,408900,2005-05-13,2006-06-09,2506,159.22,163.17,0,0,3,3.1,3,TRUE,Mediterranean,29,29,Conventional,UNKNOWN,0
Sold,1024 Patterson Street,1024,Patterson,Houston,77007,29.7709999,-95.4056135,419000,409000,2017-05-08,2017-09-29,2071,202.32,197.49,1693,2016,3,3.1,4,TRUE,Contemporary/Modern,98,98,unknown,FALSE,0
Sold,5310 Eigel Street,5310,Eigel,Houston,77007,29.774975,-95.416302,409000,409000,2017-02-01,2017-06-22,2095,195.23,195.23,2016,2017,3,3.1,4,TRUE,Contemporary/Modern,96,96,unknown,FALSE,3054
Sold,1030 Patterson Street,1030,Patterson,Houston,77007,29.7711188,-95.4057563,419000,409000,2016-11-18,2017-07-17,2071,202.32,197.49,2076,2016,3,3.1,4,TRUE,Contemporary/Modern,179,179,unknown,FALSE,0
Sold,5308 Inker Street,5308,Inker,Houston,77007,29.7757051,-95.4163017,409000,409000,2015-05-29,2015-06-30,2539,161.09,161.09,2687,2010,3,2.1,2,FALSE,Traditional,2,2,Conventional,FALSE,8018
Sold,4315 Schuler,4315,Schuler,Houston,77007,29.7726829,-95.4047233,434430,409430,2014-05-15,2014-09-29,1972,220.3,207.62,1455,2014,3,3.1,3,TRUE,Traditional,108,108,Conventional,TRUE,0
Sold,6019 A Schuler,6019 A,Schuler,Houston,77007,29.7723108,-95.4229408,419000,409500,2010-10-20,2010-12-30,2725,153.76,150.28,2255,2007,3,3.1,3,FALSE,"Mediterranean, Traditional",32,32,Conventional,FALSE,8648
Sold,5215 Gibson Street,5215,Gibson,Houston,77007,29.7666342,-95.4144137,386465,409512,2012-01-26,2012-07-27,2000,193.23,204.76,1659,2012,3,3.1,3,TRUE,Traditional,75,75,Conventional,TRUE,0
Sold,1621 Bonner,1621,Bonner,Houston,77007,29.7756311,-95.4025272,409900,409900,2013-08-15,2013-11-25,2400,170.79,170.79,1521,2013,3,3.1,4,TRUE,Contemporary/Modern,21,21,Conventional,FALSE,0
Sold,5310C Feagan Street,5310C,Feagan,Houston,77007,29.7662016,-95.4157391,409900,409900,2012-04-23,2012-08-29,2550,160.75,160.75,0,2012,3,2.1,2,TRUE,Traditional,36,36,Conventional,FALSE,0
Sold,5315 Gibson Street,5315,Gibson,Houston,77007,29.7664722,-95.4157391,409900,409900,2012-01-23,2012-06-13,2550,160.75,160.75,2500,2012,3,2.1,2,TRUE,Traditional,41,41,Conventional,FALSE,0
Sold,5311 Gibson Street,5311,Gibson,Houston,77007,29.7664898,-95.4155856,409900,409900,2012-01-19,2012-05-31,2550,160.75,160.75,2500,2012,3,2.1,2,TRUE,Traditional,89,89,Conventional,FALSE,0
Sold,6114 Clyde,6114,Clyde,Houston,77007,29.7755796,-95.4239554,409900,409900,2008-08-08,2008-09-26,3050,134.39,134.39,2500,2008,3,3.1,3,TRUE,Contemporary/Modern,21,21,Conventional,FALSE,0
Sold,4306 Oreilly Street Unit#C,4306,Oreilly,Houston,77007,29.7648507,-95.4035256,425000,409999,2015-06-11,2016-02-25,2536,167.59,161.67,1947,2008,3,3.1,3,FALSE,Traditional,136,311,Conventional,FALSE,10443
Sold,5104 Floyd Street,5104,Floyd,Houston,77007,29.7683563,-95.4126704,399000,410000,2019-01-17,2019-02-20,2091,190.82,196.08,2500,1994,3,2.1,2,FALSE,Traditional,4,4,Conventional,FALSE,9351
Sold,706 E Olive Street N,706,Olive,Houston,77007,29.7680755,-95.4029745,430000,410000,2018-06-09,2019-03-19,2880,149.31,142.36,5000,1939,0,2,2,FALSE,Traditional,234,234,unknown,FALSE,9894
Sold,220 A Malone Street,220 A,Malone,Houston,77007,29.7636154,-95.4190941,410000,410000,2018-05-09,2018-06-29,0,0,0,0,2004,3,3.1,3,FALSE,Traditional,3,15,unknown,FALSE,9599
Sold,5226 Lillian,5226,Lillian,Houston,77007,29.769982,-95.414589,419000,410000,2017-09-22,2018-08-27,2419,173.21,169.49,2350,2004,3,3.1,3,FALSE,Contemporary/Modern,298,298,unknown,FALSE,0
Sold,214 Detering Unit##A,214,Detering,Houston,77007,29.76472,-95.415807,415000,410000,2017-07-27,2017-10-16,2274,182.5,180.3,1576,2006,3,3.1,3,FALSE,Traditional,53,53,Conventional,TRUE,9981
Sold,4117 Barnes Street,4117,Barnes,Houston,77007,29.768779,-95.402533,419999,410000,2017-01-03,2017-03-15,3032,138.52,135.22,1730,2006,4,3.1,3,FALSE,Mediterranean,40,221,Conventional,FALSE,12978
Sold,4410 Feagan A,4410,Feagan A,Houston,77007,29.7657895,-95.4102243,410000,410000,2016-07-28,2016-09-30,2156,190.17,190.17,1972,2000,3,3.1,3,FALSE,Traditional,32,210,unknown,FALSE,8950
Sold,1114 Fowler,1114,Fowler,Houston,77007,29.7717795,-95.4072002,419900,410000,2016-07-19,2016-09-02,2094,200.53,195.8,1739,2016,3,3.1,3,TRUE,Contemporary/Modern,4,147,unknown,TRUE,0
Sold,606 Westcott Street,606,Westcott,Houston,77007,29.7676235,-95.4214983,428000,410000,2015-08-29,2015-09-25,2070,206.76,198.07,1761,2005,3,2.1,3,FALSE,Contemporary/Modern,18,240,Cash Sale,TRUE,10396
Sold,5237 Nett Street,5237,Nett,Houston,77007,29.7716833,-95.4151253,389000,410000,2014-05-16,2014-06-10,1814,214.44,226.02,3000,2005,3,2.1,2,FALSE,Traditional,6,6,Cash Sale,FALSE,7278
Sold,912 Patterson Street,912,Patterson,Houston,77007,29.769632,-95.405537,424900,410000,2013-01-18,2013-05-20,2412,176.16,169.98,1847,2012,3,3.1,3,FALSE,Contemporary/Modern,86,86,Conventional,FALSE,6017
Sold,516 Asbury,516,Asbury,Houston,77007,29.7671026,-95.4182452,429000,410000,2012-04-18,2012-05-16,2452,174.96,167.21,2500,2003,3,3.1,3,FALSE,Contemporary/Modern,7,7,Conventional,FALSE,10893
Sold,5218 Chandler Street,5218,Chandler,Houston,77007,29.7638867,-95.4144502,429000,410000,2010-10-21,2010-12-16,2591,165.57,158.24,0,2010,3,3.1,3,TRUE,Mediterranean,18,18,Conventional,FALSE,0
Sold,5220 Chandler,5220,Chandler,Houston,77007,29.7638833,-95.414532,435000,410000,2010-10-21,2010-12-09,2591,167.89,158.24,0,2010,3,3.1,3,TRUE,Mediterranean,6,233,Conventional,FALSE,0
Sold,1510 Utah Street,1510,Utah,Houston,77007,29.7744653,-95.4231863,419900,410000,2010-02-12,2010-04-28,2445,171.74,167.69,0,2010,3,3,3,TRUE,Mediterranean,30,30,Conventional,FALSE,0
Sold,4328 Oreilly Street,4328,Oreilly,Houston,77007,29.7649171,-95.4043961,419900,410000,2009-06-21,2009-08-25,2449,171.46,167.42,2009,2002,3,3.1,3,FALSE,"Mediterranean, Traditional",22,199,Conventional,FALSE,6600
Sold,5510 Crooms,5510,Crooms,Houston,77007,29.763636,-95.4178258,410000,410000,2008-12-17,2009-02-16,2954,138.79,138.79,0,1996,4,3,2,FALSE,Traditional,16,16,Conventional,FALSE,0
Sold,906 Asbury Street,906,Asbury,Houston,77007,29.769785,-95.4182657,424900,410000,2008-01-31,2008-05-02,2984,142.39,137.4,2500,2002,3,3.1,3,FALSE,Contemporary/Modern,73,165,Conventional,FALSE,9422
