Status,Address,StreetNumber,StreetName,City,PostalCode,Lat,Long,ListPrice,ClosePrice,ListingContractDate,CloseDate,SqFtTotal,PriceSqFtList,PriceSqFtSold,LotSize,YearBuilt,BedsTotal,BathsTotal,Stories,NewConstruction,Style,DOM,CDOM,SoldTermsNew,HOAMandatory,TaxAmount
Sold,1410 Edwards,1410,Edwards,Houston,77007,29.7710224,-95.3716527,199900,188000,2009-06-30,2009-08-21,1273,157.03,147.68,5000,1930,2,1.1,1,FALSE,"Colonial, Traditional",23,207,FHA,FALSE,4611
Sold,2936 Cetti Street,2936,Cetti,Houston,77009,29.7893427,-95.358423,192000,188000,2006-02-28,2006-04-15,1007,190.67,186.69,5000,1955,2,1,1,FALSE,Traditional,32,32,Conventional,UNKNOWN,1911
Sold,1410 Goliad Street,1410,Goliad,Houston,77007,29.7712222,-95.3699307,210000,188000,2015-03-01,2015-09-22,1239,37.84,151.74,5550,1930,3,2,1,FALSE,Traditional,165,538,Cash Sale,FALSE,4429
Sold,1055 Hillstar Street,1055,Hillstar,Houston,77009,29.7998716,-95.3580851,191000,189000,2012-09-27,2013-11-26,1273,150.04,148.47,5412,2013,3,2,1,TRUE,Contemporary/Modern,325,325,Cash Sale,FALSE,0
Sold,1005 Fairbanks Street,1005,Fairbanks,Houston,77009,29.8104708,-95.357769,249900,189000,2012-06-08,2013-03-15,2390,104.56,79.08,5300,1942,4,2,2,FALSE,"Ranch, Split Level",177,177,Conventional,FALSE,4332
Sold,803 Henderson Street,803,Henderson,Houston,77007,29.7664096,-95.3796211,219000,189000,2004-06-19,2004-09-28,1606,136.36,117.68,5000,1918,3,1,2,FALSE,Traditional,89,89,Cash Sale,UNKNOWN,4672
Sold,6035 Camellia,6035,Camellia,Houston,77007,29.7693528,-95.4235956,199000,189000,1998-02-16,1998-04-15,1503,132.4,125.75,6270,1948,3,2,1,FALSE,Traditional,0,0,Conventional,UNKNOWN,4442
Sold,206 Delaney Drive,206,Delaney,Houston,77009,29.8132239,-95.371607,189900,189900,2014-03-08,2015-01-21,1112,170.77,170.77,3835,2004,3,2,1,FALSE,Traditional,271,271,FHA,FALSE,2044
Sold,1220 Wagner Street,1220,Wagner,Houston,77007,29.7723171,-95.3951617,189000,189900,2011-04-28,2011-11-07,1158,163.21,163.99,4100,1930,2,1,1,FALSE,Victorian,154,154,Conventional,FALSE,3116
Sold,213 Sylvester Road,213,Sylvester,Houston,77009,29.811409,-95.3718932,200000,190000,2018-07-20,2018-09-17,861,232.29,220.67,10000,1935,3,1,1,FALSE,Traditional,17,17,Unknown,FALSE,3122
Sold,5311 Karcher Street,5311,Karcher,Houston,77009,29.8081426,-95.3712799,230000,190000,2018-06-30,2018-08-23,1536,149.74,123.7,7840,1940,2,1,1,FALSE,Traditional,11,11,Unknown,FALSE,4539
Sold,205 Marie Street,205,Marie,Houston,77009,29.7781005,-95.366006,199900,190000,2018-06-25,2018-08-02,1027,194.64,185,4500,1910,2,1,1,FALSE,Traditional,6,6,Texas Vet,FALSE,3145
Sold,4509 Terry Street,4509,Terry,Houston,77009,29.801318,-95.3535896,208500,190000,2018-06-10,2018-09-17,1104,188.86,172.1,5000,1945,3,2,1,FALSE,Traditional,56,56,Unknown,FALSE,4393
Sold,412 Eleanor Street,412,Eleanor,Houston,77009,29.8121386,-95.3661287,249000,190000,2018-05-12,2018-06-22,1038,239.88,183.04,5300,1945,2,1,1,FALSE,Traditional,27,27,Cash Sale,FALSE,4623
Sold,5602 Elysian Street,5602,Elysian,Houston,77009,29.810433,-95.3514541,198750,190000,2017-07-29,2017-11-07,1520,130.76,125,5000,1946,3,1,1,FALSE,Traditional,65,96,Unknown,FALSE,2693
Sold,1310 Amundsen Street,1310,Amundsen,Houston,77009,29.8006489,-95.3548056,190000,190000,2015-10-06,2015-11-30,1513,125.58,125.58,4949,2002,3,2,1,FALSE,Traditional,18,18,Unknown,FALSE,3761
Sold,1509 Everett,1509,Everett,Houston,77009,29.7733458,-95.3586887,180000,190000,2014-05-18,2014-06-24,1158,155.44,164.08,5000,1930,2,1,2,FALSE,Traditional,12,12,Cash Sale,FALSE,0
Sold,1609 Crockett Street,1609,Crockett,Houston,77007,29.7735318,-95.374142,200000,190000,2013-12-27,2014-02-03,892,40,213,5000,1930,2,1,1,FALSE,Other Style,21,21,Cash Sale,FALSE,2331
Sold,312 Fairbanks Street,312,Fairbanks,Houston,77009,29.8098363,-95.3673142,210000,190000,2013-02-28,2013-10-28,1720,122.09,110.47,5300,2005,3,2,1,FALSE,Traditional,232,599,Cash Sale,FALSE,4437
Sold,1613 Colorado Street,1613,Colorado,Houston,77007,29.772477,-95.374995,200000,190000,2012-04-17,2012-12-26,1316,151.98,144.38,10000,1930,3,2,1,FALSE,Traditional,246,1325,Cash Sale,FALSE,4859
Sold,705 Hemphill Street,705,Hemphill,Houston,77007,29.76569,-95.3806843,179900,190000,2012-02-13,2012-04-25,1560,115.32,121.79,5000,1925,2,2,1,FALSE,Other Style,61,396,Cash Sale,FALSE,6117
Sold,609 Graceland Street,609,Graceland,Houston,77009,29.808833,-95.3631444,189900,190000,2010-10-04,2010-11-30,1658,114.54,114.6,10000,1949,3,2,1,FALSE,Traditional,18,18,Conventional,FALSE,4360
Sold,5102 Irvington Boulevard,5102,Irvington,Houston,77009,29.806673,-95.3608143,190000,190000,2008-03-29,2008-04-29,1760,107.95,107.95,8514,1960,3,1.1,1,FALSE,Traditional,0,0,Conventional,FALSE,4696
Sold,404 Fairbanks Street,404,Fairbanks,Houston,77009,29.8098512,-95.3669463,195000,190000,2006-10-09,2007-03-30,1896,102.85,100.21,10600,1953,3,2,1,FALSE,Traditional,124,124,Conventional,UNKNOWN,5194
Sold,1914 Decatur,1914,Decatur,Houston,77007,29.7671608,-95.377781,220000,190000,2001-07-20,2001-09-28,2009,109.51,94.57,5000,1890,2,2.1,2,FALSE,Victorian,25,25,Conventional,UNKNOWN,5312
Sold,6008 Feagan,6008,Feagan,Houston,77007,29.7667858,-95.4224088,199500,190000,1998-12-08,1999-12-15,1549,128.79,122.66,7150,1947,2,1,1,FALSE,Traditional,342,342,Conventional,UNKNOWN,2594
Sold,605 English Street,605,English,Houston,77009,29.808105,-95.3633079,215000,190000,2011-03-30,2011-06-16,1570,136.94,121.02,7950,1955,3,1,1,FALSE,Traditional,40,40,Conventional,FALSE,3780
Sold,432 E Cowan,432,Cowan,Houston,77007,29.7688416,-95.4250688,194500,190000,1997-04-18,1997-05-27,1399,139.03,135.81,7920,1946,3,2,1,FALSE,Traditional,11,11,Conventional,UNKNOWN,3708
Sold,319 Cosmos,319,Cosmos,Houston,77009,29.7888229,-95.3662513,230000,190000,2015-02-23,2015-07-10,1149,200.17,165.36,5000,1925,2,2,1,FALSE,Traditional,70,70,Cash Sale,FALSE,2177
Sold,316 Canadian Street,316,Canadian,Houston,77009,29.8046713,-95.3668236,160000,190000,2015-08-08,2015-09-30,927,172.6,204.96,7500,1937,2,1,1,FALSE,Traditional,5,5,Cash Sale,FALSE,0
Sold,4403 Hain Street,4403,Hain,Houston,77009,29.8001903,-95.3650249,194500,191000,2016-10-07,2016-11-28,1504,129.32,126.99,5500,1945,3,2,1,FALSE,Traditional,28,28,Unknown,FALSE,3129
Sold,207 Woodard Street,207,Woodard,Houston,77009,29.8110407,-95.3687451,224900,191000,2016-06-28,2016-12-09,1386,162.27,137.81,5300,1951,3,2,1,FALSE,Traditional,69,69,Conventional,FALSE,4330
Sold,2711 Gano Street,2711,Gano,Houston,77009,29.7863401,-95.3551735,188000,191000,2016-04-06,2016-05-25,1000,188,191,6840,1930,3,1,1,FALSE,Traditional,7,7,Conventional,FALSE,1506
Sold,205 Marie Street,205,Marie,Houston,77009,29.7781005,-95.366006,214900,191500,2018-10-05,2018-11-02,1027,209.25,186.47,4500,1910,2,1,1,FALSE,Colonial,15,15,Unknown,FALSE,3145
Sold,2016 Chapman Street,2016,Chapman,Houston,77009,29.7798641,-95.3536203,200000,192000,2017-07-18,2017-11-29,1662,120.34,115.52,4650,1926,3,2,1,FALSE,Traditional,71,71,Conventional,FALSE,2203
Sold,210 Graceland Street,210,Graceland,Houston,77009,29.8083956,-95.3683772,250000,192000,2016-01-17,2016-03-10,1176,212.59,163.27,5300,1946,2,1,1,FALSE,Traditional,38,100,Unknown,FALSE,3448
Sold,5102 Hardy Street,5102,Hardy,Houston,77009,29.8061618,-95.3522715,184900,192000,2013-09-23,2014-04-18,1689,109.47,113.68,5000,2014,4,2.1,2,TRUE,Traditional,70,70,VA,FALSE,632
Sold,2310 Crockett Street,2310,Crockett,Houston,77007,29.7738463,-95.3819519,230000,192500,2014-08-14,2014-09-20,748,57.5,257.35,4000,1930,2,1,1,FALSE,Other Style,26,26,Cash Sale,FALSE,2039
Sold,1320 Lakin Street,1320,Lakin,Houston,77007,29.7730501,-95.3937711,194900,193000,2010-10-22,2011-05-25,2230,87.4,86.55,2391,2007,3,3.1,3,FALSE,Traditional,155,969,Conventional,FALSE,7192
Sold,2018 Lubbock Street,2018,Lubbock,Houston,77007,29.7656579,-95.3792531,192000,193500,2011-09-23,2012-04-24,758,253.3,255.28,5000,1872,1,1.1,1,FALSE,Other Style,159,159,Conventional,FALSE,5476
Sold,4314 Cetti Street,4314,Cetti,Houston,77009,29.7991595,-95.3593019,187000,193696,2013-07-20,2014-03-18,1332,140.39,145.42,3350,2014,3,2.1,2,TRUE,Traditional,0,0,FHA,FALSE,505
Sold,4318 Darter,4318,Darter,Houston,77009,29.7996752,-95.3585354,194000,194000,2014-01-28,2014-12-15,1399,138.67,138.67,3349,2014,3,2.1,2,TRUE,Traditional,272,272,FHA,FALSE,0
Sold,4310 Cetti Street,4310,Cetti,Houston,77009,29.7990359,-95.3592916,194000,194000,2013-07-20,2014-07-18,1317,147.3,147.3,3289,2014,3,2.1,2,TRUE,Contemporary/Modern,320,320,FHA,FALSE,505
Sold,5407 Hardy Street,5407,Hardy,Houston,77009,29.8091161,-95.3528029,189900,195000,2017-10-31,2018-01-09,1428,132.98,136.55,5000,1971,3,2,1,FALSE,Traditional,35,35,VA,FALSE,3518
Sold,1616 Alamo Street,1616,Alamo,Houston,77007,29.776702,-95.3743668,195000,195000,2017-07-11,2017-08-18,1368,142.54,142.54,3825,1930,4,2,1,FALSE,Traditional,20,20,Cash Sale,FALSE,4885
Sold,239 Cody Street,239,Cody,Houston,77009,29.7988522,-95.3685611,210000,195000,2017-03-22,2017-04-20,1985,105.79,98.24,5000,1997,5,3,2,FALSE,Traditional,13,66,Cash Sale,FALSE,4228
Sold,910 Graceland Street,910,Graceland,Houston,77009,29.8085124,-95.3588113,208000,195000,2016-04-24,2016-07-07,1176,176.87,165.82,7950,1940,3,1,1,FALSE,Traditional,47,96,Unknown,FALSE,3897
Sold,219 Goldenrod Street,219,Goldenrod,Houston,77009,29.7877741,-95.3662615,199900,195000,2016-01-14,2016-02-16,1670,30.75,116.77,6500,1910,3,2,2,FALSE,Traditional,18,18,Conventional,FALSE,2949
Sold,311 Cosmos Street,311,Cosmos,Houston,77009,29.7886343,-95.3664557,230000,195000,2014-08-07,2014-10-17,1078,213.36,180.89,5000,1925,2,1,1,FALSE,Traditional,57,57,Cash Sale,FALSE,2026
Sold,112 Lee Road,112,Lee,Houston,77009,29.8095736,-95.3710142,199900,195000,2014-01-06,2014-05-09,1079,185.26,180.72,4900,1950,2,1.1,1,FALSE,Traditional,63,63,Conventional,FALSE,2085
Sold,1719 Spring Street,1719,Spring,Houston,77007,29.775013,-95.3757059,218900,195000,2009-12-30,2010-03-30,1785,122.63,109.24,1452,2005,2,2,3,FALSE,Contemporary/Modern,47,47,Conventional,TRUE,5905
Sold,1007 Avenue Of Oaks Street,1007,Avenue Of Oaks,Houston,77009,29.8119253,-95.3580347,199500,195000,2009-07-06,2009-08-14,1236,161.41,157.77,7950,1925,3,2,1,FALSE,Traditional,4,4,Conventional,FALSE,5084
Sold,2013 Decatur,2013,Decatur,Houston,77007,29.7667519,-95.3789668,199900,195000,2009-01-15,2009-03-03,850,235.18,229.41,2997,1890,1,1,1,FALSE,Victorian,21,135,Conventional,FALSE,0
Sold,1615 Johnson Street,1615,Johnson,Houston,77007,29.7724018,-95.3739273,189900,195000,2008-04-05,2008-10-23,1856,102.32,105.06,2000,2006,2,2,3,FALSE,Traditional,118,118,Conventional,TRUE,5902
Sold,1815 Lewis,1815,Lewis,Houston,77009,29.7752082,-95.3628174,199900,195000,2008-02-12,2008-04-08,0,0,0,0,,3,3,3,TRUE,Contemporary/Modern,27,27,Conventional,FALSE,0
Sold,1819 Lewis,1819,Lewis,Houston,77009,29.7753401,-95.3628991,199900,195000,2008-02-12,2008-04-01,0,0,0,0,,3,3,3,TRUE,Contemporary/Modern,27,27,Conventional,FALSE,0
Sold,319 Moody Street,319,Moody,Houston,77009,29.8043524,-95.3669054,197000,195000,2006-03-17,2006-05-31,1305,150.96,149.43,5400,1940,3,1,1,FALSE,Traditional,48,169,Conventional,UNKNOWN,0
Sold,1517 Ovid,1517,Ovid,Houston,77007,29.7757296,-95.3733242,199000,195000,2004-03-08,2004-06-07,1576,126.27,123.73,6000,1910,3,1,1,FALSE,Other Style,45,45,Other,UNKNOWN,4959
Sold,1310 S Summer,1310,Summer,Houston,77007,29.7731783,-95.3706258,195000,195000,2002-10-15,2002-12-06,1224,159.31,159.31,5000,1930,2,1,1,FALSE,Traditional,41,800,Conventional,UNKNOWN,0
Sold,2212 Decatur,2212,Decatur,Houston,77007,29.7671199,-95.3810114,219900,195000,2001-06-08,2001-12-28,2150,102.28,90.7,5000,1890,3,2,1,FALSE,Victorian,203,203,Conventional,UNKNOWN,3900
Sold,205 Woodard Street,205,Woodard,Houston,77009,29.8110123,-95.3688882,199900,195000,2015-07-21,2015-09-11,956,209.1,203.97,5300,1955,2,1,1,FALSE,Traditional,23,58,Conventional,FALSE,4382
Sold,1611 Fulton Street,1611,Fulton,Houston,77009,29.7753051,-95.3570925,195500,195500,2015-10-05,2016-06-30,1690,115.68,115.68,5400,1910,1,1,1,FALSE,Traditional,207,207,Conventional,FALSE,2616
Sold,4617 Sharman,4617,Sharman,Houston,77009,29.8021073,-95.3700125,189900,195500,2006-01-09,2006-10-12,1855,102.37,105.39,0,2006,3,2.1,2,TRUE,Mediterranean,2,2,Conventional,UNKNOWN,0
Sold,602 English,602,English,Houston,77009,29.807665,-95.363767,219500,195500,2001-10-08,2002-02-07,2128,103.15,91.87,11000,1950,4,2,1,FALSE,Traditional,99,99,Conventional,UNKNOWN,2863
Sold,1917 Chestnut Street,1917,Chestnut,Houston,77009,29.7778059,-95.359915,195000,196000,2017-06-19,2017-07-28,1456,133.93,134.62,5000,1920,4,2,1,FALSE,"Colonial, Traditional",14,14,Other,FALSE,3614
Sold,1202 Summer Street,1202,Summer,Houston,77007,29.7731928,-95.369154,199000,196100,2006-02-27,2006-06-08,1434,138.77,136.75,3000,1936,3,2,1,FALSE,Traditional,49,233,Conventional,UNKNOWN,1694
Sold,4214 Cettipark Street,4214,Cettipark,Houston,77009,29.7987168,-95.3590975,196353,196353,2013-07-22,2014-04-18,1273,154.24,154.24,3720,2014,3,2,1,TRUE,Traditional,126,126,Conventional,FALSE,505
Sold,4326 Cetti Street,4326,Cetti,Houston,77009,29.7994634,-95.3593121,189000,197127,2013-07-19,2014-04-02,1363,138.66,144.63,3565,2014,3,2.1,2,TRUE,Traditional,1,1,Conventional,FALSE,505
Sold,2919 Cochran Street,2919,Cochran,Houston,77009,29.7888842,-95.3563793,199900,197500,2016-06-28,2016-10-20,2244,89.08,88.01,6300,1955,3,2,1,FALSE,Traditional,52,52,Unknown,FALSE,3784
Sold,4210 Cettipark Street,4210,Cettipark,Houston,77009,29.79863,-95.3590157,191000,197510,2013-07-22,2014-02-28,1332,143.39,148.28,3348,2014,3,2.1,2,TRUE,Traditional,60,60,Conventional,FALSE,505
Sold,1828 Fletcher Street,1828,Fletcher,Houston,77009,29.775428,-95.363029,199900,197900,2006-12-14,2007-06-01,1898,105.32,104.27,0,2006,3,3,3,TRUE,"Contemporary/Modern, Traditional",103,103,Conventional,UNKNOWN,0
Sold,5217 Chapman Street,5217,Chapman,Houston,77009,29.8073335,-95.3547954,210000,198000,2016-06-21,2016-08-08,1200,175,165,5000,1949,3,2,1,FALSE,Traditional,10,93,Unknown,FALSE,1151
Sold,704 Woodard Street,704,Woodard,Houston,77009,29.810703,-95.362613,205000,198000,2010-06-18,2010-08-27,1402,146.22,141.23,7950,1935,3,1,1,FALSE,English,27,27,FHA,FALSE,4143
Sold,910 Kelley Street,910,Kelley,Houston,77009,29.812966,-95.3590566,194900,198000,2009-10-06,2010-02-24,1487,131.07,133.15,5300,1960,3,2,1,FALSE,Traditional,98,134,FHA,FALSE,3900
Sold,5811 Fulton,5811,Fulton,Houston,77009,29.8122968,-95.3700125,199000,199000,2017-06-08,2017-09-18,1288,154.5,154.5,5775,1944,3,1,1,FALSE,Ranch,51,51,Unknown,FALSE,0
Sold,503 Woodard Street,503,Woodard,Houston,77009,29.8110496,-95.3651884,199900,199000,2011-01-28,2011-06-23,1535,130.23,129.64,7950,1938,2,1,1,FALSE,Traditional,107,107,Conventional,FALSE,4681
Sold,709 Woodard Street,709,Woodard,Houston,77009,29.8111737,-95.3621224,204900,199000,2008-05-17,2008-10-23,1827,112.15,108.92,7950,1955,3,2,1,FALSE,Traditional,125,125,Conventional,FALSE,4142
Sold,1830 Fletcher,1830,Fletcher,Houston,77008,29.775388,-95.363134,199900,199000,2006-12-14,2007-04-27,1898,105.32,104.85,0,2006,3,3,3,TRUE,"Contemporary/Modern, Traditional",58,58,Conventional,UNKNOWN,0
Sold,503 Woodard Street,503,Woodard,Houston,77009,29.8110496,-95.3651884,199000,199000,2006-08-17,2006-11-10,1612,123.45,123.45,7950,1938,2,1,1,FALSE,Traditional,60,60,Conventional,UNKNOWN,5434
Sold,907 Brooks Street,907,Brooks,Houston,77009,29.7744878,-95.357769,199000,199000,2015-07-11,2017-04-18,1360,146.32,146.32,5000,1920,2,1,1,FALSE,Other Style,615,615,Unknown,FALSE,2016
Sold,423 Fairbanks Street,423,Fairbanks,Houston,77009,29.8103567,-95.3655972,199900,199900,2013-05-23,2013-07-26,1916,104.33,104.33,5300,1955,2,2,1,FALSE,Traditional,11,11,Cash Sale,FALSE,4685
Sold,705 Joyce Street,705,Joyce,Houston,77009,29.8066635,-95.3621633,199900,199900,2009-08-28,2009-10-09,1302,153.53,153.53,7950,1935,2,2.1,1,FALSE,Traditional,5,5,Conventional,FALSE,4643
Sold,4303 Cetti,4303,Cetti,Houston,77009,29.7988273,-95.3597106,199900,199900,2014-09-03,2015-07-13,1332,150.08,150.08,3748,2015,3,2,1,TRUE,Traditional,169,169,Cash Sale,FALSE,0
Sold,4203 Cetti,4203,Cetti,Houston,77009,29.7981042,-95.3597515,199900,199900,2014-09-03,2015-07-17,1420,140.77,140.77,3748,2015,3,2.1,2,TRUE,Traditional,159,159,FHA,FALSE,0
Sold,4207 Cetti,4207,Cetti,Houston,77009,29.7982294,-95.3597208,199900,199900,2014-09-03,2015-09-04,1420,140.77,140.77,3359,2015,3,2.1,2,TRUE,Traditional,267,267,FHA,FALSE,0
Sold,4208 Siegel Street,4208,Siegel,Houston,77009,29.7985124,-95.3663739,215000,200000,2019-05-21,2019-09-06,1260,170.63,158.73,5500,1940,2,1,1,FALSE,Traditional,68,68,Unknown,FALSE,3357
Sold,3811 Beggs Street,3811,Beggs,Houston,77009,29.7960491,-95.3659651,279900,200000,2018-12-29,2019-04-10,1054,265.56,189.75,13145,1950,2,1,1,FALSE,Ranch,40,40,Unknown,FALSE,3547
Sold,1715 Mckee Street,1715,Mckee,Houston,77009,29.7773215,-95.3523737,215000,200000,2018-05-23,2018-07-23,2268,94.8,88.18,6975,1910,4,1,1,FALSE,Traditional,20,20,Cash Sale,FALSE,4098
Sold,412 Gargan Street,412,Gargan,Houston,77009,29.7762003,-95.3628174,199000,200000,2018-03-27,2018-05-17,1400,142.14,142.86,4000,1910,3,1,1,FALSE,Traditional,7,7,Conventional,FALSE,3051
Sold,615 Fairbanks Street,615,Fairbanks,Houston,77009,29.8103709,-95.3630217,209900,200000,2017-10-10,2018-01-02,831,252.59,240.67,5088,1960,2,1,1,FALSE,Traditional,33,33,Conventional,FALSE,4678
Sold,1507 Moody Street,1507,Moody,Houston,77009,29.8045172,-95.3528029,199900,200000,2017-01-16,2017-04-19,1442,138.63,138.7,5000,1930,3,3,1,FALSE,Traditional,46,46,FHA,FALSE,1495
Sold,2812 N Elser Street,2812,Elser,Houston,77009,29.7871445,-95.3575851,200000,200000,2016-05-06,2016-06-16,1200,166.67,166.67,5000,1940,2,1,1,FALSE,Traditional,3,3,FHA,FALSE,2525
Sold,1145 Panama Street,1145,Panama,Houston,77009,29.7857669,-95.3581982,179000,200000,2015-02-10,2015-03-12,904,198.01,221.24,9571,1930,2,1,1,FALSE,Traditional,2,2,Conventional,FALSE,2966
Sold,4809 Mcewen Street,4809,Mcewen,Houston,77009,29.8038333,-95.3677537,200000,200000,2014-08-06,2014-09-29,1596,125.31,125.31,2750,1965,3,2,2,FALSE,Traditional,27,27,FHA,FALSE,2609
Sold,1211 Bragg Street,1211,Bragg,Houston,77009,29.8130015,-95.3559501,189900,200000,2014-02-03,2014-09-09,1425,133.26,140.35,5000,2014,3,2,1,TRUE,Traditional,136,136,FHA,FALSE,569
Sold,1403 Bingham Street,1403,Bingham,Houston,77007,29.771284,-95.371341,249900,200000,2013-07-17,2013-11-27,1330,187.89,150.38,5000,1930,1,1,1,FALSE,Traditional,105,105,Conventional,FALSE,3579
Sold,404 Graceland Street,404,Graceland,Houston,77009,29.80838,-95.3665375,199900,200000,2013-06-21,2013-07-22,1404,142.38,142.45,7950,1940,3,1,1,FALSE,Traditional,1,1,Conventional,FALSE,3455
Sold,1707 Crockett Street,1707,Crockett,Houston,77007,29.7735664,-95.3752357,170000,200000,2013-04-22,2013-07-17,1268,34,157.73,5000,1930,2,1,1,FALSE,Traditional,7,7,Conventional,FALSE,3233
Sold,703 Graceland Street,703,Graceland,Houston,77009,29.8089013,-95.3625721,235000,200000,2012-09-21,2012-12-28,2070,113.53,96.62,10000,1945,3,2,1,FALSE,Other Style,27,27,FHA,TRUE,4544
Sold,1710 Lubbock Street,1710,Lubbock,Houston,77007,29.765645,-95.3751233,225000,200000,2010-08-17,2010-11-11,1200,45,166.67,5000,1885,3,1,1,FALSE,Other Style,56,56,Cash Sale,FALSE,6769
Sold,2114 Kane Street,2114,Kane,Houston,77007,29.7664365,-95.3800709,289000,200000,2009-01-02,2009-04-29,1900,152.11,105.26,5000,1920,4,2,2,FALSE,Victorian,109,329,Cash Sale,FALSE,6920
Sold,804 Avenue Of Oaks Street,804,Avenue Of Oaks,Houston,77009,29.8114637,-95.3605282,239900,200000,2008-06-27,2008-10-24,1627,147.45,122.93,10600,1941,3,3,1,FALSE,Traditional,102,102,Conventional,FALSE,5765
Sold,423 Fairbanks Street,423,Fairbanks,Houston,77009,29.8103567,-95.3655972,205000,200000,2005-09-01,2006-09-15,2146,95.53,93.2,5300,1955,3,2,1,FALSE,Traditional,359,359,Conventional,UNKNOWN,6664
Sold,416 Milwaukee,416,Milwaukee,Houston,77009,29.809071,-95.3656176,235000,200000,2002-03-02,2002-05-01,3828,61.39,52.25,18550,1945,4,3.1,1,FALSE,Traditional,32,32,Arm,UNKNOWN,5957
Sold,422 W Cowan,422,Cowan,Houston,77007,29.7683972,-95.42601,205000,200000,1997-04-12,1997-08-19,1600,20.71,125,9900,1942,3,2,1,FALSE,Traditional,100,100,Conventional,UNKNOWN,3995
Sold,409 Quitman Street,409,Quitman,Houston,77009,29.7803284,-95.3655563,200000,200000,2015-06-23,2015-07-27,1308,152.91,152.91,6700,1933,3,2,1,FALSE,Traditional,14,101,Conventional,FALSE,2741
Sold,4207 Darter,4207,Darter,Houston,77009,29.7987459,-95.3586581,197000,200052,2014-01-28,2014-12-05,1348,146.14,148.41,3534,2014,3,2.1,2,TRUE,Traditional,34,34,FHA,FALSE,0
Sold,211 English Street,211,English,Houston,77009,29.8080216,-95.3687042,205000,200300,2013-04-26,2013-06-27,1309,156.61,153.02,5300,1937,2,1.1,1,FALSE,Traditional,5,5,Conventional,FALSE,3202
Sold,4206 Cettipark Street,4206,Cettipark,Houston,77009,29.7985414,-95.3589749,193000,200775,2013-07-22,2014-04-21,1363,141.6,147.3,3534,2014,3,2.1,2,TRUE,Contemporary/Modern,7,7,FHA,FALSE,505
Sold,4318 Cetti Street,4318,Cetti,Houston,77009,29.7992496,-95.3593019,193000,200775,2013-07-20,2014-03-18,1363,141.6,147.3,3385,2014,3,2.1,2,TRUE,Contemporary/Modern,0,0,Conventional,FALSE,505
Sold,4507 Elser Street,4507,Elser,Houston,77009,29.8012215,-95.3584843,225000,201000,2019-06-26,2019-09-20,1555,144.69,129.26,6820,1955,3,1.1,1,FALSE,Ranch,49,49,Conventional,FALSE,3846
Sold,1410 Edwards,1410,Edwards,Houston,77007,29.7710224,-95.3716527,199500,201000,2005-09-16,2005-11-15,1273,156.72,157.89,5000,1930,2,1.1,1,FALSE,Traditional,40,40,Conventional,UNKNOWN,4151
Sold,2111 Marion Street,2111,Marion,Houston,77009,29.7808362,-95.3574624,189000,202000,2017-07-28,2017-09-14,1456,129.81,138.74,5000,1940,4,1.1,1,FALSE,Traditional,12,12,Unknown,FALSE,3352
Sold,1518 Sabine,1518,Sabine,Houston,77007,29.7719806,-95.3756957,220000,202000,2002-08-21,2002-09-16,1264,174.05,159.81,0,1930,2,1,1,FALSE,Traditional,0,0,Conventional,UNKNOWN,0
Sold,1004 Joyce Street,1004,Joyce,Houston,77009,29.8062697,-95.3585252,205000,202500,2013-11-07,2013-12-13,1036,197.88,195.46,7950,1938,2,1,1,FALSE,Traditional,4,4,Conventional,FALSE,3331
Sold,315 E Cowan,315,Cowan,Houston,77007,29.7664314,-95.4255598,211000,202500,1997-05-30,1997-07-15,1719,122.75,117.8,9900,1946,3,2,1,FALSE,Traditional,16,16,Conventional,UNKNOWN,4147
Sold,4342 Cetti,4342,Cetti,Houston,77009,29.7998483,-95.3592712,193000,203000,2014-01-28,2014-08-22,1332,144.89,152.4,4227,2014,3,2,1,TRUE,Traditional,0,0,Cash Sale,FALSE,0
Sold,910 Woodard,910,Woodard,Houston,77009,29.8107535,-95.3591384,209500,203000,2011-07-29,2011-09-23,1445,144.98,140.48,10600,1938,3,2,1,FALSE,Traditional,7,7,FHA,FALSE,4409
Sold,1006 Milwaukee Street,1006,Milwaukee,Houston,77009,29.8092084,-95.357769,205000,203360,2006-08-25,2006-10-20,1285,159.53,158.26,7950,1937,2,1,2,FALSE,Traditional,26,192,FHA,UNKNOWN,3517
Sold,2122 Everett,2122,Everett,Houston,77009,29.78013,-95.3614039,214999,204000,2016-05-27,2016-08-02,2764,77.79,73.81,5000,1925,3,1,1,FALSE,Victorian,4,4,Unknown,FALSE,0
Sold,1804 Decatur Street,1804,Decatur,Houston,77007,29.7671469,-95.3759001,205000,204000,2013-08-18,2013-10-23,908,225.77,224.67,3000,1885,2,1,1,FALSE,Traditional,19,19,Cash Sale,FALSE,4103
Sold,1710 State Street,1710,State,Houston,77007,29.7649267,-95.3750415,209900,204000,2004-06-07,2004-08-13,1729,121.4,117.99,5000,1925,3,2.1,1,FALSE,Traditional,37,139,Conventional,UNKNOWN,6455
Sold,1046 Hillstar,1046,Hillstar,Houston,77009,29.7995596,-95.357769,194000,204388,2014-01-28,2014-09-30,1399,138.67,146.1,3534,2014,3,2.1,2,TRUE,Traditional,29,29,VA,FALSE,0
